"","gamma","alpha","rho","sigma_eps_sq","alpha_tilde","k","Y_inf","obj_fun"
"800",0.485378333989,0.878067867956,0.970484697761,0.178648,0.45571,0.0299596,281.124,2087.1
"801",0.463497686568,0.910259020027,0.96159940999,0.168958,0.460304,0.0391573,212.48,2122.62
"802",0.515591614413,1.25183112618,0.952631672579,0.2544,0.692802,0.0485269,181.876,2099.75
"803",0.188128957586,0.537761359367,0.936839127719,0.0148941,0.164329,0.0652437,161.196,2117.31
"804",0.321899809149,0.753388687359,0.942651175129,0.0503783,0.299864,0.059059,170.511,2130.49
"805",0.343645954405,0.870263950384,0.935432056728,0.0589342,0.363631,0.0667468,152.88,2111.25
"806",0.179259742609,0.463663132069,0.946636542771,0.0128877,0.13648,0.0548401,188.384,2105.58
"807",0.370017808872,0.888942755195,0.941537497663,0.0751591,0.387387,0.0602411,165.781,2119.59
"808",0.407583963418,0.948337198008,0.945873359807,0.0998302,0.440654,0.0556466,171.535,2105.16
"809",0.588781685994,1.77614835849,0.944808902872,0.487804,1.10095,0.0567726,161.354,2093.18
"810",0.698213224126,1.47994030316,0.985500554623,1.25566,1.04781,0.0146056,459.636,2110.04
"811",0.199338917573,0.470769079277,0.948879945206,0.0162243,0.144963,0.052473,186.565,2120
"812",0.230813151366,0.718582067861,0.922966493481,0.0228844,0.242892,0.0801623,144.799,2126.44
"813",0.413778136445,1.09095135189,0.936644000452,0.113584,0.514768,0.065452,158.059,2124.39
"814",0.406008022761,0.734202278737,0.962878603641,0.0992099,0.335213,0.0378279,225.885,2117.98
"815",0.41215763861,1.09576033225,0.934519294051,0.103486,0.517107,0.067723,150.482,2095.43
"816",0.383850527627,0.939001489741,0.940019004247,0.0782363,0.420417,0.0618552,159.63,2090.54
"817",0.918810704086,4.75041448035,0.966785654756,8.4339,4.39795,0.0337785,203.904,2075.67
"818",0.8102631202,3.10460952145,0.96732928679,3.5983,2.54822,0.0332163,216.342,2114.25
"819",0.479950441007,1.18753439818,0.946608676417,0.184615,0.623349,0.0548695,167.374,2094.41
"820",0.183190599568,0.50780130497,0.940394046675,0.012203,0.15263,0.0614563,169.475,2071.12
"821",0.495996981773,1.24699485876,0.947844526556,0.226699,0.670661,0.0535648,172.31,2115.92
"822",1.03131560911e-05,0.366491071312,0.927007995744,0.00241487,0.0729958,0.0757931,151.539,2066.66
"823",0.414166248865,0.923764802004,0.948795511195,0.0995915,0.433797,0.052562,174.018,2086.14
"824",0.325382603023,0.707971080371,0.949156985948,0.0431957,0.281204,0.0521811,191.789,2078.08
"825",0.435489217971,1.21094414233,0.932605199818,0.12444,0.594748,0.0697733,148.455,2086.69
"826",0.573730863452,1.92443744211,0.93776023821,0.470306,1.16635,0.064261,165.346,2125.94
"827",0.65247132643,1.63748770904,0.966989787669,0.80056,1.10142,0.0335673,216.108,2082.81
"828",0.290591684957,0.792486005582,0.931079884591,0.033609,0.29921,0.0714102,156.404,2085.71
"829",0.742934183151,2.81317260566,0.95460562727,1.75191,2.1354,0.046457,178.311,2068.52
"830",0.254224214602,0.52371719125,0.953898556749,0.0285195,0.179243,0.0471979,208.793,2150.61
"831",0.175496166541,0.494291446899,0.940774684304,0.0137579,0.145972,0.0610516,170.728,2131.83
"832",0.495298027393,1.37351942341,0.940616138629,0.22414,0.739685,0.0612202,162.763,2111.3
"833",0.225218385626,0.633200939553,0.933375400045,0.0233767,0.209233,0.0689478,160.964,2157.34
"834",0.959913378259,6.50250113239,0.956145462767,13.3135,6.28569,0.0448452,176.355,2097.41
"835",0.215902878652,0.50265211558,0.948053688886,0.0178273,0.16047,0.0533441,185.694,2103.26
"836",0.838276808499,3.44495597548,0.96511913452,4.46532,2.92271,0.0355037,196.892,2100.88
"837",0.440355464348,0.946737875634,0.95374477283,0.152186,0.463156,0.0473592,187.146,2150.63
"838",0.434660897067,1.14142504732,0.937724780304,0.115236,0.558408,0.0642988,155.481,2068.06
"839",0.330222975424,0.879317956942,0.931271282875,0.0599629,0.3591,0.0712047,149.459,2153.37
"840",0.189164748886,0.603474098683,0.928221526051,0.0150632,0.185935,0.0744849,153.185,2115.61
"841",0.556889049733,1.36221102449,0.957519523464,0.424981,0.801081,0.0434092,195.155,2149.31
"842",0.551509750446,1.50626584932,0.950235298243,0.411178,0.880485,0.0510456,183.028,2151.81
"843",0.42167183021,1.08576561869,0.938902217796,0.120911,0.518935,0.0630439,159.714,2122.57
"844",0.611424689235,1.97649144509,0.94358421522,0.576949,1.26489,0.0580697,161.817,2082.48
"845",0.471025020905,1.20446204575,0.943185467315,0.170156,0.624146,0.0584923,162.071,2091.78
"846",0.329817326848,0.624663718386,0.957730688396,0.0495502,0.248294,0.0431887,214.495,2112.15
"847",0.29554091117,0.696052357165,0.941837317811,0.0374711,0.263875,0.0599227,166.804,2108.92
"848",0.821577195704,3.79014855385,0.954565877201,3.89989,3.15933,0.0464986,174.698,2099.33
"849",0.989753512132,7.12637727768,0.956396928826,17.4114,7.09696,0.0445823,171.574,2097.85
"850",0.632581889015,1.42438202832,0.972557290363,0.767427,0.928481,0.0278263,261.593,2130.97
"851",0.405312681235,0.933145617753,0.946977941649,0.0890687,0.431238,0.0544795,176.126,2076.86
"852",0.107931001176,0.45397217214,0.932483891073,0.0064115,0.116514,0.0699034,156.88,2074.13
"853",0.169589426716,0.488955307275,0.940200522388,0.0114872,0.142721,0.0616621,168.919,2089.99
"854",0.446070028903,1.04549099992,0.948387571676,0.148286,0.517975,0.052992,175.908,2123.37
"855",0.49935542779,1.10969928962,0.956429719396,0.228714,0.597705,0.044548,189.465,2113.2
"856",0.649567066582,2.26839599433,0.94617076907,0.925482,1.5273,0.0553322,172.477,2128.42
"857",0.697808315336,2.18661856588,0.960028870177,1.36607,1.56581,0.0407919,191.802,2120.71
"858",0.378793426336,0.920470681316,0.941454554637,0.0795775,0.407214,0.0603292,167.385,2113.71
"859",0.484362600512,1.2844272048,0.94248292776,0.172319,0.679646,0.0592375,163.765,2058.83
"860",0.482916406814,1.09255656145,0.95358241916,0.18187,0.574031,0.0475294,182.719,2085.24
"861",0.662971587613,1.22972307192,0.98779543563,0.920219,0.827476,0.0122797,578.308,2113.54
"862",0.478758101536,1.29135808468,0.939347011761,0.202284,0.678901,0.0625703,155.235,2122.44
"863",0.539387716077,1.18901730181,0.960913280949,0.295364,0.680428,0.0398711,199.664,2082.89
"864",0.42414714953,1.05201136985,0.94095055811,0.112347,0.505257,0.0608647,157.779,2090.65
"865",0.298893092623,0.819201485673,0.929407113083,0.0372974,0.315447,0.0732084,149.707,2091.19
"866",0.186524912204,0.61372631677,0.925517429713,0.0137529,0.188958,0.0774023,147.094,2090.21
"867",0.221189652117,0.598158400546,0.936405473856,0.0156887,0.195901,0.0657067,161.823,2041
"868",0.611450024886,1.62683168981,0.958759421314,0.504332,1.03597,0.0421151,194.838,2048.7
"869",0.12717153013,0.471668788382,0.933864592672,0.00739464,0.126118,0.0684238,160.123,2066.97
"870",0.319192735325,0.82512313987,0.935555490727,0.0463405,0.327818,0.0666148,163.391,2109.96
"871",0.292997425876,0.874759281953,0.922820000819,0.0404713,0.333482,0.0803211,147.636,2134.03
"872",0.777192254467,2.90596450576,0.962450993436,2.35847,2.29604,0.0382721,198.841,2070.68
"873",0.246684096927,0.659791932741,0.933980197387,0.0261646,0.22878,0.0683,154.169,2127.83
"874",0.614956530532,1.77681545053,0.953050975323,0.600762,1.13961,0.0480869,178.815,2090.8
"875",0.402309611111,1.07955033324,0.932842406454,0.0890718,0.501471,0.069519,148.028,2074.12
"876",0.57372764332,1.45759172003,0.957364234896,0.438307,0.878896,0.0435714,195.241,2111.43
"877",0.728810213757,2.69450953062,0.955046974273,1.59494,2.00874,0.0459948,183.734,2079.84
"878",0.403160660066,1.20478952776,0.924633578581,0.0985902,0.56109,0.0783578,145.395,2103.22
"879",0.702740663381,2.10012432806,0.965625040055,1.18303,1.51022,0.0349797,217.621,2065.27
"880",0.713832467501,2.03935828949,0.971177277224,1.28192,1.48458,0.0292463,250.115,2063.07
"881",0.258750715304,0.801224150676,0.9204751753,0.024739,0.286842,0.0828652,142.296,2070.05
"882",0.853325265339,3.49158277151,0.97159999876,5.19209,3.00786,0.0288111,236.046,2111.29
"883",0.518478213849,1.30495673068,0.951752429567,0.277719,0.724839,0.0494503,186.06,2121.22
"884",0.209083378491,0.455068558761,0.952561879194,0.0181275,0.142585,0.0486002,193.161,2128.42
"885",0.0920974413754,0.342840805512,0.949523975691,0.0056947,0.0820508,0.0517945,195.445,2091.95
"886",0.0478641235661,0.368406329896,0.936705808252,0.00460481,0.0809276,0.065386,169.792,2144.81
"887",0.920400890269,4.83301081117,0.966948954299,9.61589,4.48136,0.0336096,207.313,2113.35
"888",0.35701737284,0.656405298459,0.960763332503,0.069217,0.273585,0.0400272,230.329,2144.68
"889",0.0995289878246,0.403955936866,0.940180642306,0.00764219,0.100025,0.0616832,175.073,2161.99
"890",0.628445314959,1.85087643744,0.954373919867,0.662414,1.2088,0.0466997,183.884,2085.09
"891",0.155125953627,0.520094442595,0.933279829091,0.00961511,0.1474,0.0690502,165.618,2075.56
"892",0.134150217211,0.441038118137,0.940667303088,0.00875953,0.118498,0.0611658,173.544,2106.11
"893",0.34345130333,0.910507606952,0.932055219911,0.0601115,0.38066,0.0703632,151.009,2117.3
"894",0.883954906017,3.90190843674,0.969574908641,6.66169,3.47954,0.0308975,213.059,2101.34
"895",0.325561957595,0.65774853678,0.952810848701,0.0491455,0.261327,0.0483389,191.981,2116.87
"896",0.351803429823,0.867474942814,0.938891154287,0.0599431,0.36629,0.0630557,162.43,2097.79
"897",0.5499568201,1.66196447302,0.9409839031,0.410811,0.973025,0.0608292,163.373,2149.72
"898",0.581389943671,1.77469547699,0.942651608149,0.4332,1.08914,0.0590585,158.178,2075.11
"899",0.256642751728,0.811928798247,0.917742853276,0.0250632,0.290633,0.085838,136.751,2075.76
"900",0.183006292442,0.52107007075,0.937918782738,0.0162963,0.15744,0.0640919,161.594,2160.29
"901",0.517237347245,1.36812789965,0.946889946918,0.277257,0.760757,0.0545724,171.824,2119.98
"902",0.272890798259,0.647310334392,0.942176750653,0.0294624,0.234468,0.0595624,169.017,2097.58
"903",0.333966325045,0.872916924876,0.933524993876,0.0550667,0.358,0.0687875,154.709,2118.56
"904",0.364412383019,0.841988686777,0.945037794929,0.0660624,0.361793,0.0565304,176.115,2098.11
"905",0.621867629998,1.67208281893,0.959785193139,0.743002,1.08003,0.0410458,198.608,2143.55
"906",0.452931051761,1.0592654422,0.947799680786,0.159093,0.531975,0.0536121,168.262,2123.57
"907",0.364551584159,0.841723621375,0.94355878206,0.0677023,0.363293,0.0580966,165.285,2100.78
"908",0.502197991894,1.30082952349,0.946422760643,0.221962,0.706851,0.0550659,170.172,2091.15
"909",0.620323417476,1.80018041351,0.952863493089,0.714685,1.16383,0.0482836,175.731,2130.29
"910",0.59054245208,2.10312460129,0.929513002139,0.551885,1.31247,0.0730945,141.427,2117.88
"911",0.647890425858,1.97615851257,0.954386431129,0.845721,1.32595,0.0466866,181.453,2107.22
"912",0.402767103408,1.00524947065,0.940536155796,0.0929843,0.464345,0.0613052,164.49,2094.28
"913",0.469121047517,1.24127418353,0.941133500577,0.160189,0.641174,0.0606703,162.46,2078.37
"914",0.115229510214,0.492637922074,0.927305090091,0.00870419,0.129461,0.0754727,149.659,2147.95
"915",0.562069330784,1.56438594168,0.946690107412,0.381168,0.932603,0.0547835,162.657,2090.92
"916",0.218067820605,0.638604401484,0.931036780285,0.0188804,0.208222,0.0714565,158.758,2109.2
"917",0.509197632155,1.39303654309,0.940382071036,0.228682,0.768949,0.061469,151.678,2073.34
"918",0.517277767135,1.46726953464,0.942011624205,0.267548,0.816974,0.0597377,166.336,2106.8
"919",0.571552531381,1.3565053018,0.962769403202,0.430827,0.812545,0.0379414,220.115,2116.55
"920",0.293971805837,0.692081993567,0.942320160077,0.0313601,0.261132,0.0594102,170.197,2058.22
"921",0.691726092339,2.53380507619,0.946292667231,1.2958,1.80641,0.0552034,161.141,2112.56
"922",0.24489893375,0.622966949097,0.938159301594,0.0248793,0.214405,0.0638355,160.261,2119.28
"923",0.241327635326,0.66551129003,0.931412597722,0.0250415,0.229194,0.0710529,148.303,2125.43
"924",0.13433142948,0.457529849512,0.938097118601,0.00939726,0.123364,0.0639018,169.582,2127.06
"925",0.569900581393,1.73104907466,0.942290231508,0.437844,1.04424,0.059442,160.921,2112.12
"926",0.287892398336,0.589673719997,0.952613751918,0.0371299,0.217149,0.0485458,197.862,2136.29
"927",0.906950016744,4.28243662508,0.970902025581,7.93031,3.91305,0.0295297,222.354,2092.54
"928",0.389665973878,0.778547476975,0.955916593266,0.0832729,0.347457,0.0450846,199.991,2105.04
"929",0.637725888605,1.56138525872,0.965629358352,0.801883,1.03011,0.0349752,206.806,2123.8
"930",0.458922297957,1.10020140154,0.948324625466,0.144986,0.556582,0.0530584,177.534,2080.57
"931",0.416492609099,0.904336398595,0.951416385149,0.0978139,0.425233,0.0498035,182.841,2076.2
"932",0.728306299841,2.17275554157,0.971120223746,1.45252,1.61131,0.029305,250.119,2061.88
"933",0.315220502868,0.877458578498,0.926841865312,0.0453703,0.349751,0.0759723,143.094,2103.18
"934",0.256147607217,0.690780983779,0.933475289078,0.0259897,0.243467,0.0688408,158.392,2101.5
"935",0.999999253937,6.0544636605,0.972848282564,19.9386,6.08161,0.0275271,223.987,2122.63
"936",0.285555954772,0.697582387777,0.939349976367,0.0329443,0.259849,0.0625672,163.245,2095.23
"937",0.0396448331102,0.343853163869,0.939733387517,0.00395613,0.0738986,0.0621591,171.326,2118.97
"938",0.423741900294,1.15978404694,0.935185121275,0.105671,0.556264,0.0670108,159.677,2073.96
"939",0.334947833812,0.891760726254,0.932196511528,0.0571582,0.366497,0.0702116,154.12,2127.39
"940",0.412712255266,0.921008952337,0.950057126297,0.117989,0.430055,0.0512332,184.341,2147.99
"941",0.715551681507,2.3729290459,0.960353876891,1.39052,1.7376,0.0404534,196.962,2076.86
"942",0.741600388917,2.46188155969,0.964389035873,1.93884,1.86134,0.0362605,207.462,2110.91
"943",0.269626303091,0.856112398902,0.917242821205,0.0293729,0.313588,0.086383,139.881,2092.28
"944",0.556477759748,1.2259212659,0.964170742638,0.401312,0.718027,0.0364869,218.546,2135.84
"945",0.418248401756,1.02764131977,0.941624811899,0.113981,0.488185,0.0601484,160.429,2113.17
"946",0.316777879613,0.856528748556,0.930633076775,0.0523873,0.340696,0.0718902,152.061,2150.09
"947",0.412583400829,1.05630254796,0.938179263087,0.105765,0.497634,0.0638142,156.811,2103.85
"948",0.291295703054,0.642662217843,0.94820094389,0.0344924,0.239004,0.0531888,190.439,2103.05
"949",0.650925366744,1.36384549826,0.979441726438,0.81601,0.90832,0.0207725,336.945,2103.16
"950",0.372924353507,0.834437629765,0.94726851382,0.0749428,0.363914,0.0541727,177.662,2113.98
"951",0.530699195957,1.46375787701,0.94543372326,0.300203,0.831381,0.0561115,169.395,2106.35
"952",0.338949818437,0.823161262412,0.939864561898,0.0509127,0.339146,0.0620195,164.597,2083.4
"953",0.425454058917,1.01566435632,0.946006658134,0.110219,0.486112,0.0555057,175.082,2087.82
"954",1.30109437786e-05,0.324958727682,0.936918002793,0.00311569,0.0630862,0.0651595,172.638,2157.42
"955",0.268503687378,0.717112116052,0.933135978402,0.0302087,0.259411,0.0692043,155.912,2113.22
"956",0.553884393639,1.1961972615,0.965524419103,0.363812,0.697031,0.0350839,227.732,2113.14
"957",0.155590437525,0.50125583252,0.935422274411,0.0111762,0.142568,0.0667572,162.386,2119.28
"958",0.125777183842,0.586845864007,0.91358078832,0.00831033,0.160231,0.0903835,135.468,2094.27
"959",0.360929652302,0.726489911925,0.95394150934,0.0547521,0.30827,0.0471529,193.859,2051.39
"960",0.755157778092,2.95576790629,0.952941809341,1.95132,2.27913,0.0482014,170.411,2066.25
"961",0.161159999804,0.481471302902,0.939306865378,0.010457,0.138287,0.0626131,165.643,2082.19
"962",0.725859364592,2.92823869508,0.943751639324,1.75478,2.18174,0.0578922,154.421,2109.83
"963",0.579625091798,1.48144536373,0.955784818518,0.489092,0.902898,0.0452225,182.053,2126.3
"964",0.427057064441,0.928081772312,0.952098099607,0.124065,0.444246,0.0490872,184.064,2122.34
"965",1.06125974311e-05,0.425779643316,0.913641360671,0.00290972,0.0863632,0.0903172,138.412,2118.59
"966",0.387310085612,0.989204980185,0.939775922221,0.086939,0.443353,0.0621138,173.166,2121.31
"967",0.402152084551,0.8858168276,0.950283316996,0.0842328,0.40595,0.0509951,185.236,2070.73
"968",0.779030246789,2.8792632629,0.962884692387,2.29426,2.28015,0.0378216,197.555,2056.44
"969",0.743785798499,2.69585528832,0.956351715518,2.3152,2.04879,0.0446295,176.737,2155.19
"970",0.246364227255,0.535668542199,0.951275213387,0.0219305,0.180694,0.0499519,204.352,2089.38
"971",0.41465634903,0.967608862163,0.946105909583,0.105747,0.455119,0.0554008,171.626,2103.63
"972",0.431529148366,0.829494941748,0.961578656092,0.113037,0.396373,0.0391789,223.201,2087.57
"973",0.870661311383,3.67403875379,0.976142967042,5.73679,3.2227,0.0241462,279.969,2097.39
"974",0.186341381767,0.576618639512,0.931352264333,0.0157421,0.176096,0.0711177,156.875,2139.61
"975",0.221084619465,0.63601013488,0.931413831628,0.0190655,0.209198,0.0710516,155.118,2100.69
"976",0.48966403318,1.15721710266,0.952762684816,0.240652,0.613885,0.0483894,188.202,2157.91
"977",0.501559466556,1.33371078458,0.942344325814,0.241813,0.726591,0.0593845,156.334,2114.92
"978",0.419863221477,1.01979920686,0.942542406735,0.11651,0.485634,0.0591744,161.35,2115.79
"979",0.155698337943,0.575149154234,0.924535753811,0.0116084,0.165014,0.0784636,152.158,2128.05
"980",0.593474909711,1.95966726014,0.939187710927,0.537764,1.22383,0.0627399,157.315,2109.27
"981",0.603837749445,1.61282713102,0.956966866995,0.610989,1.01692,0.0439865,188.187,2130.07
"982",1.10056156703e-05,0.342855249579,0.933203404335,0.0025156,0.0668004,0.0691321,169.471,2089.68
"983",0.0629707381888,0.346082623483,0.944466353418,0.0043885,0.0773267,0.0571352,191.946,2094.07
"984",0.375159480107,0.938037056763,0.938539610886,0.0761608,0.413374,0.0634302,160.838,2107.33
"985",0.576806618399,1.60593521595,0.949474133092,0.444317,0.97684,0.051847,169.845,2100.38
"986",0.476223596048,1.23795366128,0.942373242052,0.205491,0.64717,0.0593539,160.573,2136.72
"987",0.106034343995,0.35262541756,0.949746074736,0.00665082,0.0876443,0.0515606,189.702,2099.47
"988",0.209620293776,0.57792198997,0.93669156753,0.0152445,0.184453,0.0654012,164.265,2066.02
"989",0.592744937444,1.43478645487,0.962963956394,0.516129,0.887498,0.0377393,212.511,2112.41
"990",0.338052619348,0.877573310914,0.93458749568,0.0522108,0.362078,0.06765,157.871,2091.44
"991",0.293905602453,0.550089813767,0.958519895721,0.031968,0.203155,0.042365,222.663,2075.59
"992",0.341506458381,0.623960589883,0.958399226859,0.0473198,0.254687,0.0424909,201.474,2059.94
"993",0.167255932361,0.439005547304,0.947425663706,0.0127904,0.126001,0.0540068,186.024,2135.7
"994",0.319820978611,0.831456613525,0.933964056226,0.0389317,0.331953,0.0683173,155.876,2048.75
"995",0.474318484238,1.11064034554,0.95113619314,0.16566,0.575661,0.050098,181.282,2080.06
"996",0.472233461651,0.932328512481,0.963137125293,0.170259,0.47714,0.0375595,226.405,2103.27
"997",0.163248460129,0.575577022242,0.926337736274,0.0113086,0.167624,0.0765164,153.962,2099.21
"998",0.175253773905,0.542272855549,0.934415106332,0.0122645,0.16062,0.0678345,165.813,2096.02
"999",0.147014308649,0.417722351173,0.947352414521,0.00919959,0.114059,0.0540841,192.217,2090.49
"1000",0.463846519408,0.933010214545,0.95971747484,0.176559,0.473056,0.0411163,202.469,2133.84
